586.803914721	0.998516764691	0.0
586.804914728	0.998384406233	0.0
586.805914735	0.998198512836	0.0
586.806914741	0.997958588232	0.0
586.807914748	0.99768160629	0.0
586.808914755	0.997400203718	0.0
586.809914761	0.997146447891	0.0
586.810914768	0.996929571989	0.0
586.811914775	0.996721467463	0.0
586.812914781	0.99645682154	0.0
586.813914788	0.996047008188	0.0
586.814914795	0.995403259009	0.0
586.815914801	0.994463498188	0.0
586.816914808	0.993216793081	0.0
586.817914815	0.991718860891	0.0
586.818914821	0.990092272435	0.0
586.819914828	0.988508265907	0.0
586.820914835	0.987153525897	0.0
586.821914841	0.986191886293	0.0
586.822914848	0.985733494919	0.0
586.823914855	0.985820287543	0.0
586.824914861	0.98642869858	0.0
586.825914868	0.987483600205	0.0
586.826914875	0.988875585724	0.0
586.827914881	0.99047679717	0.0
586.828914888	0.992154943975	0.0
586.829914895	0.993786960116	0.0
586.830914901	0.995272074929	0.0
586.831914908	0.9965417705	0.0
586.832914915	0.997563918805	0.0
586.833914921	0.998340041448	0.0
586.834914928	0.998896686537	0.0
586.835914935	0.999273874832	0.0
586.836914941	0.999514658219	0.0
586.837914948	0.999658579831	0.0
586.838914955	0.999738800803	0.0
586.839914961	0.999780958204	0.0
586.840914968	0.999802777923	0.0
586.841914975	0.999814775102	0.0
586.842914981	0.999822069387	0.0
586.843914988	0.999826412798	0.0
586.844914995	0.999827500422	0.0
586.845915001	0.99982336837	0.0
586.846915008	0.999810304285	0.0
586.847915015	0.99978280089	0.0
586.848915021	0.99973379401	0.0
586.849915028	0.999655094762	0.0
586.850915035	0.999537952401	0.0
586.851915042	0.99937422427	0.0
586.852915048	0.999159112588	0.0
586.853915055	0.998895738402	0.0
586.854915062	0.998599866181	0.0
586.855915068	0.998301586726	0.0
586.856915075	0.998041436455	0.0
586.857915082	0.997861149839	0.0
586.858915088	0.997792357077	0.0
586.859915095	0.997847927928	0.0
586.860915102	0.99801920579	0.0
586.861915108	0.998279272034	0.0
586.862915115	0.998590093608	0.0
586.863915122	0.998911091938	0.0
586.864915128	0.999207338683	0.0
586.865915135	0.999455659437	0.0
586.866915142	0.99964666448	0.0
586.867915148	0.999782044278	0.0
586.868915155	0.999869262599	0.0
586.869915162	0.999916866546	0.0
586.870915168	0.999931636875	0.0
586.871915175	0.999916686528	0.0
586.872915182	0.999869925115	0.0
586.873915188	0.999783680446	0.0
586.874915195	0.99964651037	0.0
586.875915202	0.99944740651	0.0
586.876915208	0.999181656894	0.0
586.877915215	0.998856802229	0.0
586.878915222	0.998496429536	0.0
586.879915228	0.998139583267	0.0
586.880915235	0.997834806925	0.0
586.881915242	0.997629775231	0.0
586.882915248	0.997559229689	0.0
586.883915255	0.997635065485	0.0
586.884915262	0.997842538698	0.0
586.885915268	0.9981447504	0.0
586.886915275	0.998493857673	0.0
586.887915282	0.998844099268	0.0
586.888915288	0.999161131935	0.0
586.889915295	0.999424716857	0.0
586.890915302	0.999625965176	0.0
586.891915308	0.999763436154	0.0
586.892915315	0.999841580001	0.0
586.893915322	0.999870881075	0.0
586.894915328	0.999866446468	0.0
586.895915335	0.999843892692	0.0
586.896915342	0.999815023799	0.0
586.897915348	0.999786183918	0.0
586.898915355	0.999759433811	0.0
586.899915362	0.99973447788	0.0
586.900915368	0.999709322831	0.0
586.901915375	0.999678885907	0.0
586.902915382	0.999631779173	0.0
586.903915388	0.999545515752	0.0
586.904915395	0.999378955787	0.0
586.905915402	0.999058883775	0.0
586.906915408	0.998457950557	0.0
586.907915415	0.997365744858	0.0
586.908915422	0.995462378699	0.0
586.909915428	0.992311910805	0.0
586.910915435	0.987397727196	0.0
586.911915442	0.980218436318	0.0
586.912915448	0.970445500696	0.0
586.913915455	0.958113282568	0.0
586.914915462	0.943780108236	0.0
586.915915468	0.928585076078	0.0
586.916915475	0.914145202152	0.0
586.917915482	0.902289313469	0.0
586.918915488	0.894687305422	0.0
586.919915495	0.892477124268	0.0
586.920915502	0.895998502565	0.0
586.921915508	0.904711901141	0.0
586.922915515	0.91732647056	0.0
586.923915522	0.932099472094	0.0
586.924915529	0.947219013687	0.0
586.925915535	0.961159069139	0.0
586.926915542	0.972911512114	0.0
586.927915549	0.982050017106	0.0
586.928915555	0.988643060294	0.0
586.929915562	0.993079165201	0.0
586.930915569	0.995879281739	0.0
586.931915575	0.997551462899	0.0
586.932915582	0.998509402021	0.0
586.933915589	0.999047758542	0.0
586.934915595	0.999353346805	0.0
586.935915602	0.999531363442	0.0
586.936915609	0.999632923012	0.0
586.937915615	0.999677207843	0.0
586.938915622	0.99966576271	0.0
586.939915629	0.999589338249	0.0
586.940915635	0.999430488832	0.0
586.941915642	0.999166474976	0.0
586.942915649	0.998775584419	0.0
586.943915655	0.998247027671	0.0
586.944915662	0.997592166745	0.0
586.945915669	0.996853468041	0.0
586.946915675	0.99610667996	0.0
586.947915682	0.995452036774	0.0
586.948915689	0.994993657852	0.0
586.949915695	0.994812402188	0.0
586.950915702	0.994942243072	0.0
586.951915709	0.995359818504	0.0
586.952915715	0.995991294473	0.0
586.953915722	0.996733455323	0.0
586.954915729	0.997480716704	0.0
586.955915735	0.99814861329	0.0
586.956915742	0.998687116777	0.0
586.957915749	0.999081949203	0.0
586.958915755	0.999346494004	0.0
586.959915762	0.999509462572	0.0
586.960915769	0.999603563546	0.0
586.961915775	0.999658202706	0.0
586.962915782	0.999696156469	0.0
586.963915789	0.999732511984	0.0
586.964915795	0.999774639196	0.0
586.965915802	0.999823001734	0.0
586.966915809	0.99987300225	0.0
586.967915815	0.999917919096	0.0
586.968915822	0.999952332374	0.0
586.969915829	0.999974499312	0.0
586.970915835	0.999986341935	0.0
586.971915842	0.999991492918	0.0
586.972915849	0.999993227409	0.0
586.973915855	0.999993564174	0.0
586.974915862	0.999993426677	0.0
586.975915869	0.999993136606	0.0
586.976915875	0.999992777057	0.0
586.977915882	0.999992358488	0.0
586.978915889	0.999991872144	0.0
586.979915895	0.999991301963	0.0
586.980915902	0.999990624098	0.0
586.981915909	0.999989802389	0.0
586.982915915	0.999988778033	0.0
586.983915922	0.999987448195	0.0
586.984915929	0.999985622802	0.0
586.985915935	0.999982934221	0.0
586.986915942	0.999978662793	0.0
586.987915949	0.999971331525	0.0
586.988915955	0.999957723308	0.0
586.989915962	0.999930609756	0.0
586.990915969	0.999874697981	0.0
586.991915975	0.999762640831	0.0
586.992915982	0.999557439489	0.0
586.993915989	0.999228149907	0.0
586.994915995	0.998774426906	0.0
586.995916002	0.998239373727	0.0
586.996916009	0.997693733659	0.0
586.997916016	0.997202499375	0.0
586.998916022	0.996803265655	0.0
586.999916029	0.996509069584	0.0
587.000916036	0.996321831387	0.0
587.001916042	0.996239348504	0.0
587.002916049	0.996253695666	0.0
587.003916056	0.996348062475	0.0
587.004916062	0.996496925142	0.0
587.005916069	0.996670185332	0.0
587.006916076	0.996840152909	0.0
587.007916082	0.996988910575	0.0
587.008916089	0.997112252559	0.0
587.009916096	0.997217542764	0.0
587.010916102	0.997316849566	0.0
587.011916109	0.997419801762	0.0
587.012916116	0.997529784713	0.0
587.013916122	0.997643733293	0.0
587.014916129	0.997753733341	0.0
587.015916136	0.997849202986	0.0
587.016916142	0.997919430391	0.0
587.017916149	0.997956154155	0.0
587.018916156	0.997955660293	0.0
587.019916162	0.997920162872	0.0
587.020916169	0.997858192115	0.0
587.021916176	0.997783413744	0.0
587.022916182	0.997711833088	0.0
587.023916189	0.997658337273	0.0
587.024916196	0.997633735779	0.0
587.025916202	0.997642926823	0.0
587.026916209	0.997684404305	0.0
587.027916216	0.997751162144	0.0
587.028916222	0.997832780042	0.0
587.029916229	0.997918080509	0.0
587.030916236	0.997997543477	0.0
587.031916242	0.998064822098	0.0
587.032916249	0.998117122344	0.0
587.033916256	0.998154638067	0.0
587.034916262	0.998179485394	0.0
587.035916269	0.998194594935	0.0
587.036916276	0.998202868052	0.0
587.037916282	0.998206703078	0.0
587.038916289	0.998207843858	0.0
587.039916296	0.998207433219	0.0
587.040916302	0.998206154569	0.0
587.041916309	0.998204381355	0.0
587.042916316	0.99820229582	0.0
587.043916322	0.998199969055	0.0
587.044916329	0.998197409937	0.0
587.045916336	0.998194593213	0.0
587.046916342	0.998191472838	0.0
587.047916349	0.998187983557	0.0
587.048916356	0.998184035586	0.0
587.049916362	0.998179509655	0.0
587.050916369	0.998174257397	0.0
587.051916376	0.99816810725	0.0
587.052916382	0.998160874295	0.0
587.053916389	0.998152368356	0.0
587.054916396	0.998142383264	0.0
587.055916402	0.998130624601	0.0
587.056916409	0.998116526967	0.0
587.057916416	0.998099009813	0.0
587.058916422	0.998076461769	0.0
587.059916429	0.998047373739	0.0
587.060916436	0.998011604456	0.0
587.061916442	0.997971407699	0.0
587.062916449	0.997931180101	0.0
587.063916456	0.997895982496	0.0
587.064916462	0.9978700032	0.0
587.065916469	0.997855882063	0.0
587.066916476	0.997854762381	0.0
587.067916483	0.997866465839	0.0
587.068916489	0.997889439204	0.0
587.069916496	0.997920487707	0.0
587.070916503	0.997954651925	0.0
587.071916509	0.997985809745	0.0
587.072916516	0.998008140091	0.0
587.073916523	0.998017599927	0.0
587.074916529	0.998012354192	0.0
587.075916536	0.997992182769	0.0
587.076916543	0.997957890245	0.0
587.077916549	0.99791144492	0.0
587.078916556	0.997856593237	0.0
587.079916563	0.997799205338	0.0
587.080916569	0.997746826514	0.0
587.081916576	0.997707391883	0.0
587.082916583	0.997687474648	0.0
587.083916589	0.997690671132	0.0
587.084916596	0.997716728416	0.0
